,filename,cough_detected,duration,status,status_SSL,anomaly
5344,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27fa69aa-351e-4d06-8a78-3624df9180c4.webm,0.7012,1.938140589569161,,,
5346,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27fbc604-d865-4576-bd04-34e4f4f79015.wav,0.9436,0.6168253968253968,,,
5349,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2801c577-1720-4bc5-a7da-29cb9deb0b33.wav,0.9777,0.7504308390022676,,,
5353,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/280d4d5b-9cb3-4628-ad1e-fb9622be1ab1.wav,0.9887,1.3924263038548752,,,
5360,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/281cfd78-b23d-4204-ac4a-7e65b35528fe.webm,0.9475,1.6471655328798185,,,
5361,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/282464ff-0a55-4733-a782-e42d4a55112e.webm,0.7024,0.7221315192743765,,,
5368,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/282fc595-3cce-458a-b11a-e8dd890c138c.webm,0.8428,0.9661678004535148,,,
5369,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2830e2c6-92b6-4e2c-acb0-763e0ff6d0a7.webm,0.8896,1.25437641723356,,,
5371,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/283a31ea-4f05-4ab1-898a-67372658ba3f.webm,0.9938,1.5263038548752834,,,
5379,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2845da6a-9106-4eaf-bc30-db2a53b22246.webm,0.9905,2.3068027210884354,,,
5381,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28499f43-405f-4c15-8d7e-ae79dad1dc35.webm,0.7299,0.5249886621315193,,,
5398,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2866ea51-45ef-41d3-9656-0f9e04cc50c1.webm,0.4602,0.6202267573696145,,,
5404,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2875f765-514f-435a-a826-133604c10c84.wav,0.9724,0.958185941043084,,,
5406,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28778c93-fd0b-4aa1-af9d-325f502110fc.wav,0.9742,0.6955102040816327,,,
5407,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/287cfc23-b826-46b7-b493-c9c761bb7315.webm,0.8571,1.3611337868480726,,,
5416,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/289289ed-fff9-49da-8377-f7a0f2ccef96.webm,0.6478,2.590249433106576,,,
5421,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2899beb1-4021-484e-a224-07b027c89013.webm,0.9644,1.183174603174603,,,
5425,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28aeb088-24a1-4926-a0a1-046f0e97ffa5.webm,0.9068,1.3100680272108844,,,
5429,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28b34885-4107-47b2-8908-04bc7a07fafe.webm,0.3882,5.214648526077098,,,
5431,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28bc44ee-c8cd-426c-82db-c216181be9b3.webm,0.6906,1.942312925170068,,,
5442,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28cb708c-a4c2-4f71-a845-76af7b394116.webm,0.9605,1.2173696145124715,,,
5447,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28d173a5-6b04-4c7b-8b29-84e670dc6c35.webm,0.9912,1.4556462585034011,,,
5448,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28d18690-5d01-4bfb-a777-989f6f5f87a6.webm,0.704,0.7895691609977324,,,
5455,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28dd2964-52e0-4bd0-8431-4dcf4c5a1b53.webm,0.8046,1.2785034013605443,,,
5466,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28f8a7af-f29b-453c-ac93-f320bda5b173.webm,0.9925,1.3280272108843538,,,
5467,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28fa1041-224a-4799-9d80-61dc64730f33.webm,0.4356,3.633832199546485,,,
5469,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28fe0b6f-6f49-4277-a6f1-8b7d3f363c12.webm,0.7734,1.8434467120181408,,,
5483,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/291d9fb3-6444-4cec-b7f2-f4ccd73ba657.webm,0.9398,1.0181859410430838,,,
5484,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/291de969-b5b3-4ddc-aacc-87deca12a3ad.webm,0.9597,2.2098412698412697,,,
5488,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/292750b4-9676-43bb-92c1-453ad834832f.webm,0.9222,1.2383219954648526,,,
5494,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293ac3ae-2c5e-4c0f-b43b-3f0e8d7a52a8.webm,0.9856,1.9950113378684808,,,
5495,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293ace06-873b-4952-8c1b-bfae0e3166f2.webm,0.7618,0.4892517006802721,,,
5498,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293e5cb9-9434-4760-87f3-ab3f7701ffa5.webm,0.9329,1.708888888888889,,,
5502,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2942c8fc-f300-4769-99a1-c55c867cd391.webm,0.8935,0.7555102040816326,,,
5504,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29443eb4-dc8d-424b-9918-ec1eab78e183.webm,0.8588,2.680544217687075,,,
5505,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/294489de-2d43-4fee-856b-a459933be3a4.webm,0.7796,2.2196371882086168,,,
5506,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/294646f8-1a4a-45f7-aaab-10edb0badbba.webm,0.5371,1.8208616780045352,,,
5507,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2946cf13-1747-4589-9a28-8cb74e455365.webm,0.983,2.396417233560091,,,
5513,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29530793-5252-4ed4-9430-129e16f60c3f.webm,0.9453,0.9767346938775512,,,
5525,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29654b1f-140b-45db-843b-82845a62009a.webm,0.9923,1.100453514739229,,,
5533,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/297b3d6e-c7e4-471a-b676-9f5d9dea4881.webm,0.9006,2.91859410430839,,,
5534,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/297e945a-061b-41da-9931-b1fd5f632fec.wav,0.6141,0.938140589569161,,,
5536,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2985bb28-2fc1-41a7-9559-f4b068bf6a86.webm,0.994,2.688299319727891,,,
5558,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29b27ed7-b435-49f4-a5e4-9813a00f2f68.wav,0.6287,1.2959637188208617,,,
5565,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29bccf42-80f6-429f-a98b-005534564813.webm,0.9833,2.217233560090703,,,
5566,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29be3bdd-9d62-457f-afa4-9238fa75b8dd.ogg,0.4817,2.5319727891156463,,,
5569,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29c91f52-3ac9-44dd-a8a6-812b6faa92d3.webm,0.9906,2.6630385487528345,,,
5573,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29cc3ba0-df58-4cfd-ae43-04bc712621ba.webm,0.4579,2.4817687074829933,,,
5575,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29cf1f7d-5f78-4a74-9536-1c08bdda284a.webm,0.9779,0.8727891156462585,,,
5576,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29cfda84-8103-41af-9d6b-3704780b5582.webm,0.5419,2.8502947845804987,,,
5577,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29d0983b-909e-49d2-b89e-d0bed36c5beb.webm,0.9712,4.7161904761904765,,,
5600,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29f2944c-451c-4d38-94e4-4ac0ff4536d1.wav,0.9736,1.0942403628117914,,,
5604,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29fc09a6-c3c9-4a34-b3c7-25019a99ee47.webm,0.713,1.2910204081632652,,,
5606,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29ffaff4-edb7-4676-ba19-c9f7e76086b1.webm,0.6446,9.78,,,
5619,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a16066b-2a59-47b2-9da3-3c41a9d8ee53.webm,0.7658,0.8600453514739229,,,
5624,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1a41f1-b262-4c8a-b5f6-b028e711ce7b.webm,0.9861,1.6625396825396823,,,
5628,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1d3702-e4c1-4dd1-b68a-adc4044bcabc.webm,0.9786,2.9928344671201814,,,
5629,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1d889e-c2e0-4768-a847-c1e7b7995157.webm,0.9979,0.9241723356009072,,,
5633,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a273566-b7df-4771-8190-3fed01636bec.webm,0.9649,2.3600907029478457,,,
5636,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a2ba9f1-96eb-4b32-b714-9cb3c8a03f74.webm,0.9909,2.637687074829932,,,
5637,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a2e4202-2255-4a4c-8b9b-3ed7bb29caf6.webm,0.7533,2.2424943310657595,,,
5641,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a3a7077-f0b3-4aac-9211-c70d9b63b2f3.wav,0.9034,0.5198185941043084,,,
5642,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a3c10c2-edce-479c-9000-03206fba84a8.wav,0.9939,1.043265306122449,,,
5647,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a41346b-ff2b-49ef-9468-cbb12cffa8be.webm,0.6079,0.5714285714285714,,,
5649,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a41a4ec-5506-4707-8f3e-d79109a39fa0.webm,0.7653,1.9941496598639457,,,
5651,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a46861d-e845-4e99-8de1-e8211ce706b7.webm,0.9733,1.3884807256235827,,,
5654,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a49aa4e-4627-4dc6-aab1-1ed4152e73fd.webm,0.5548,2.357324263038549,,,
5657,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a4e629e-7e83-4d3c-b741-ee1b8de0e192.webm,0.608,3.313832199546485,,,
5668,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a5db397-7a2d-4eb4-b90a-cdd033c19c02.webm,0.8785,1.5754195011337868,,,
5683,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a817c4e-65a2-41eb-a542-0f49a9fe46c3.wav,0.7237,0.4756916099773242,,,
5684,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a83c0a2-8f57-4d6c-a857-9669cabfcfc1.webm,0.9902,2.2109750566893425,,,
5687,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a8963d0-1ebd-4960-bbb7-84af6431feae.webm,0.5455,2.089160997732426,,,
5693,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a900c6f-8692-4a65-845d-c1393a885b5b.webm,0.7866,0.7643083900226757,,,
5696,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a97a742-f738-4863-af7a-fcaf66826a44.wav,0.9972,1.1450340136054422,,,
5702,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2aa3a99c-88e3-4344-8ef9-4f09e9a5cf6b.webm,0.9619,2.2665759637188208,,,
5710,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ab00edf-2764-4cca-b38e-a2ba8994783f.webm,0.9796,2.5819047619047617,,,
5714,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2abae67b-5a84-4bc7-9c40-880e708fca4d.webm,0.4178,1.5711111111111111,,,
5728,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ad9ee1e-1e2d-4ff5-8ca0-eb1ac64c30f8.webm,0.989,2.2128344671201816,,,
5730,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ae09fcd-a375-4175-9572-751dcd4e900a.webm,0.9692,2.5863038548752835,,,
5737,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2af31774-5f8b-4bfe-a750-c0d8d3eb1802.webm,0.7493,1.9374149659863944,,,
5740,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2af81102-a290-4b4d-9322-552754c03bb2.webm,0.4677,2.292517006802721,,,
5741,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2af862d9-7cac-4270-97de-ae4b4c293d07.webm,0.6697,3.203673469387755,,,
5743,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2afbf1c7-c3e0-4ea6-8e7b-aeafd4c92ead.webm,0.9116,0.6733786848072563,,,
5744,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2afd9cd1-e844-45d1-b191-2e5cc1b282a1.webm,0.9934,1.3941043083900226,,,
5747,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2affcee3-1432-420e-b38e-816f78252c7a.webm,0.9058,1.599501133786848,,,
5748,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0183f6-8154-427d-a4e9-726ee5390c67.ogg,0.9399,1.1838548752834468,,,
5754,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0c4256-8828-4bde-8b31-b8710bde5443.webm,0.6641,3.636054421768708,,,
5755,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0d03fe-40fa-4432-a988-7bac164fc1e3.webm,0.7309,1.1266666666666667,,,
5762,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b15ebd1-500c-4106-aed9-839a79e6068d.webm,0.3716,0.8922448979591837,,,
5769,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b24d521-4677-4afb-8e2f-0f1e3d24beac.webm,0.9467,4.054467120181406,,,
5773,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b2e4fbc-a137-455e-9f8e-26c315a5975f.webm,0.991,1.8640816326530607,,,
5776,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b30e6c9-bcf4-45e9-9a65-4f75aac4420f.webm,0.9965,0.7662585034013606,,,
5779,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b38e003-b21e-4785-b968-8701906044a8.webm,0.5823,1.410657596371882,,,
5791,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b4ccc2d-e9d4-454d-a25f-b2d79729a4ab.webm,0.9474,0.8823582766439909,,,
5801,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b599658-d6f9-477a-a539-3ade48a1634a.webm,0.9794,0.5651700680272109,,,
5805,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b62ea53-93a3-48c6-a2ed-18a0c215e96f.webm,0.9767,0.6346938775510204,,,
5816,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b859d21-a22b-4418-a11d-8f186e1a6c2f.webm,0.9359,1.196689342403628,,,
5825,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b9641be-88c2-45d8-bc3a-d36825b8c2c2.webm,0.985,1.9696598639455785,,,
5832,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ba179dc-cb5e-4ea1-8c86-0a55caf82dd4.webm,0.9768,0.7509297052154195,,,
5834,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ba4799d-7e02-42a5-9aa4-8e63f44dd7b7.webm,0.5097,0.5438095238095239,,,
5838,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2baf3d1f-cf0f-4c8c-83be-5c5a384ff2ff.webm,0.839,2.162403628117914,,,
5842,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2bb672f8-1d7d-4d68-9b73-e02fc44c074b.wav,0.9711,0.9868480725623584,,,
5843,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2bb7b0a5-a102-42bf-be3a-2f71f5bdefab.webm,0.751,0.7473015873015874,,,
5848,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2bc7b242-e7ae-4b09-af26-6a0afec3d232.webm,0.7745,2.01015873015873,,,
5849,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2bca5e89-6cf0-42ea-a756-0627769fe70f.webm,0.8194,0.8642630385487529,,,
5879,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c0dd914-f88d-4ca8-b659-c3beb2744d73.webm,0.7618,0.9523356009070296,,,
5882,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c132664-2a5d-4244-9195-120f4feb270e.webm,0.7421,1.6973242630385488,,,
5883,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c132eda-4542-47d4-9911-d630eb2e6a5a.wav,0.9753,1.9273469387755104,,,
5884,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c13fe51-d417-4951-9a61-df50155b7fd6.webm,0.9676,2.355736961451248,,,
5886,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c14ae15-fe02-4cc9-9c6d-2852d6e7ad9b.webm,0.9704,2.239183673469388,,,
5887,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c15a245-16c4-4fdf-bd1a-cc6e20bbd4d0.webm,0.401,0.7084353741496598,,,
5890,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c1b1c17-af9c-47b8-9c7e-92b0bb01054f.webm,0.9954,1.0424489795918368,,,
5915,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c3c4b70-0f41-4500-acb8-d8b0980a874d.webm,0.5235,1.2756009070294785,,,
5917,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c424ec5-6693-40c9-83f8-4cb5b603fab0.webm,0.9974,1.5941496598639455,,,
5920,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c491930-4800-4add-92a2-355c48608364.webm,0.5362,0.771655328798186,,,
5921,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c4960a3-a462-4de6-ad44-9b53bc4842cf.webm,0.998,1.4670748299319727,,,
5922,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c4b75df-f37b-4306-9b27-8e712b1118bf.webm,0.9501,1.937732426303855,,,
5923,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c4dc04b-15fe-4b6a-963a-47fba278384f.webm,0.3905,1.3126984126984127,,,
5930,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c567164-47b4-403a-b588-9cb2570f8152.webm,0.9784,1.813922902494331,,,
5931,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c567285-2764-430a-9eb7-774953b44398.webm,0.8472,1.998095238095238,,,
5934,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c58cb53-4dfb-4cea-80f3-c61c5ce108b4.webm,0.968,1.008934240362812,,,
5943,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c68d316-e2af-4503-8dd0-838fe3485e39.webm,0.9515,1.1965986394557824,,,
5947,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c734695-d589-4079-85e8-2ac56007021c.webm,0.7954,1.978684807256236,,,
5956,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c88a248-13a5-4c5f-b115-5e8857156e30.webm,0.9697,1.7183673469387757,,,
5964,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c9a893f-5850-4499-be62-2d85604921c1.webm,0.9912,1.3892063492063491,,,
5965,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2c9cac85-ca75-4363-87ed-036dd16bc69f.wav,0.9901,1.6782312925170069,,,
5971,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2cac9fb1-9af6-47f6-8771-1b471f918053.webm,0.7649,0.886077097505669,,,
5979,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2cbeb02d-6510-4118-8a2e-a21dab7771b0.webm,0.7379,0.5699319727891157,,,
5984,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2cc4f7e1-1eed-4bff-952f-6988759ce1ff.webm,0.6592,0.7411337868480725,,,
5997,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ce13a54-07ee-4f34-9c25-d71067e50146.webm,0.9567,2.833061224489796,,,
6001,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ce9ddc1-dbbe-4a93-89ec-653a1851cd0c.webm,0.9982,0.8192290249433106,,,
6018,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d081c65-45a9-4979-b993-9c091d896651.webm,0.3698,0.626938775510204,,,
6020,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d090ab6-346d-4168-a8aa-57296bcaf6e0.webm,0.7904,0.8313832199546485,,,
6022,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d0a9275-e4fb-4785-b738-949acb4bd217.webm,0.4574,1.0876643990929704,,,
6026,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d0f27bf-c0ef-4939-a559-3fb4971cdea5.webm,0.9885,1.443718820861678,,,
6037,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d22665d-5ca0-47f1-80ad-ebfac672b126.webm,0.8796,1.0731519274376418,,,
6038,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d25300f-e679-4e84-a817-fc72886e5802.webm,0.9907,1.0975963718820865,,,
6053,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d3898ec-843b-4c45-ba0b-682a363af49b.webm,0.4666,0.966122448979592,,,
6057,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d454b66-2d23-4c7d-b29d-448a4303fbb3.webm,0.898,4.106621315192744,,,
6059,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d4c8d81-11a3-4ce1-9dc6-4fb476836bd8.webm,0.9931,0.8684807256235828,,,
6066,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d586f2e-d44f-420f-bd1f-e89bbdb2f2fb.webm,0.9786,2.7288435374149658,,,
6073,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d6cdbd3-16e1-4fb1-9045-7a2628416420.webm,0.9788,1.0505668934240362,,,
6075,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d6f0c36-fd41-41a2-8dab-11ad6971a919.webm,0.7907,0.425124716553288,,,
6077,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d73db02-29f6-4353-a7e2-1f89e9b7cef7.webm,0.9864,1.820362811791384,,,
6083,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d7bc8fe-9478-4f40-bfab-5e1b0053cc48.webm,0.9173,2.045668934240363,,,
6089,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d827fa8-9dc3-450b-8e90-f6d263035489.webm,0.7612,0.9824943310657596,,,
6097,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2d96f8d4-a5f2-4893-97a1-7f1e71c5b5ab.webm,0.8677,2.808390022675737,,,
6109,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dae3d36-4e30-4864-a4af-abf27f5ba3e9.webm,0.9592,0.6554195011337869,,,
6110,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2daf5abe-5aa7-45ee-88c8-1c33c3f5394b.webm,0.9507,0.8491609977324263,,,
6114,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2db17db6-7110-4867-bfc1-7cea3be4d051.webm,0.8646,0.8359183673469388,,,
6120,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dc1a45c-5862-467f-970e-b0a3c32b72eb.webm,0.7869,0.8359183673469388,,,
6128,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dcb1d01-bc91-431b-b75f-65b6111f05e3.webm,0.7215,3.758231292517007,,,
6132,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dd081ef-c756-4a68-93c8-90f0ef7d951b.webm,0.9482,2.7356009070294784,,,
6133,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dd314a4-118b-459b-a4b6-80f79c9cc030.webm,0.9715,1.2975056689342404,,,
6140,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2de2a744-da97-4955-ba10-a488e73e065c.webm,0.9753,0.680453514739229,,,
6148,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2dee4073-4643-4706-9456-5d78ae69d592.webm,0.987,2.5340136054421767,,,
6150,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2df3b01d-1c4f-4efe-adae-75e35c0506d9.wav,0.9277,2.9951927437641723,,,
6155,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e005827-38ab-4fe0-bf3e-1b2244dd0a88.webm,0.972,1.2067120181405897,,,
6156,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e0172ed-d899-4dc4-9d0e-019922d536e4.webm,0.9754,1.6220408163265303,,,
6167,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e1ea41e-893c-43cc-a500-604a3178d4a5.webm,0.9366,0.9504308390022675,,,
6170,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e2619b0-6d9a-4aa8-b5dd-01bd5146f34c.webm,0.8681,0.974875283446712,,,
6171,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e27120a-1972-45c5-b806-25e5b05068e5.webm,0.969,1.1592743764172335,,,
6174,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e2c718b-af32-4802-a58b-5352ff355bc9.webm,0.8316,1.7053061224489796,,,
6198,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e4b6a85-8734-4bb1-897b-f93e2789cf35.webm,0.4026,2.8791383219954647,,,
6204,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e56a27f-bde9-413e-b534-8b8309906292.webm,0.9734,0.8439002267573696,,,
6207,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e5be083-a771-4769-99b6-ac9a0473755b.webm,0.6167,1.6063492063492064,,,
6208,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e5c6fce-719f-40d6-b25b-381c54b55dbe.webm,0.9507,2.435827664399093,,,
6210,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2e5f3226-a181-4756-9d1d-abfdfe67ff29.webm,0.9986,1.9515192743764167,,,
