,filename,cough_detected,duration,status,status_SSL,anomaly
7990,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b48342a-56d9-46d0-b74b-f3558dc54a65.webm,0.3476,3.8989115646258505,,,
7991,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b48b97c-6806-4957-84ae-e39a9c88e7de.webm,0.9934,1.2365532879818597,,,
7993,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b4aca3d-1abf-414a-b223-e3a0fd746577.webm,0.7447,0.4179591836734694,,,
8003,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b672340-f876-4ef7-ad02-813d8c9cb8f9.webm,0.2654,2.7478458049886623,,,
8005,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b6a0157-04a2-46cd-b5a7-299595293a2d.webm,0.9909,1.2927437641723356,,,
8006,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b6acbe5-a4f4-4eaf-9db1-ffdb36f26376.webm,0.7081,1.4533786848072563,,,
8007,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b6c1380-93b6-40ff-91ab-3c0bc329c22a.wav,0.0181,2.7320181405895694,,,
8012,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b735349-412f-485d-9035-91b0cbf3c109.ogg,0.0939,0.7913378684807256,,,
8013,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b735410-9556-447f-8c29-92188d1835a7.webm,0.6025,2.430204081632653,,,
8015,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b77f17a-843c-4025-8c1c-80dfce734fea.webm,0.3221,1.4380045351473922,,,
8020,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b7ddcf2-95ec-4687-b90b-f5d9d14e33b8.ogg,0.8793,0.9752380952380952,,,
8022,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b7fd7f2-9919-4fc6-b1a9-e568e9701879.webm,0.2375,0.6639002267573696,,,
8027,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b865371-eba5-487e-89df-f8e548bff32c.webm,0.0401,1.3003174603174603,,,
8036,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b922896-0a4c-4047-bcc1-c9db06f9f0b2.webm,0.1426,0.4849886621315192,,,
8041,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3b9edc5a-f9df-4923-8b8a-13cd04647ca5.webm,0.0087,0.2770521541950113,,,
8044,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ba29cee-e977-47cd-85af-b03054f19f00.webm,0.0097,0.2089795918367347,,,
8046,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ba91c4e-d786-49a6-974a-41fd288a51c4.webm,0.7305,0.7642630385487529,,,
8047,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3baa16d6-2efd-465c-abed-f3ed3b76e504.wav,0.9804,0.7955555555555556,,,
8051,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bb2f1e7-20f4-4b44-9c9e-e45c8fb9537a.webm,0.6618,0.7147845804988662,,,
8052,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bb3e1fb-bdd4-4338-ae89-38b66a4d6ef2.wav,0.0197,0.4411791383219954,,,
8054,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bb543cd-9812-464b-a361-75399fb8408c.webm,0.7797,0.8528798185941043,,,
8055,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bb693e0-45b4-433b-808f-a8e31c657569.webm,0.9953,3.381496598639456,,,
8056,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bb6dbe6-0c72-4aca-9435-54d76ecb296a.webm,0.996,2.486122448979592,,,
8066,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bcadc37-ebf2-40f2-b7ac-07fbe7784927.webm,0.4729,0.9600907029478458,,,
8072,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bd374e0-d6b9-488d-a0a8-6f1ed232b4d3.webm,0.4143,1.6237641723356009,,,
8076,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bdb3c13-2e30-4056-9371-36658723ece2.webm,0.7418,2.2211337868480725,,,
8077,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bdd07e7-5ea5-4188-be76-b34d57650056.webm,0.4754,1.1603628117913831,,,
8084,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3be9bf05-e18d-4a5a-ac66-466a02d4719d.webm,0.9892,0.8720181405895692,,,
8085,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bf085d1-74c9-4222-ae4d-a5359eb9a9db.webm,0.0531,4.814421768707483,,,
8088,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bf77b6a-064a-4709-95d9-0a327e844bae.wav,0.9912,0.5126077097505669,,,
8091,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bfa310d-56e8-4799-a919-336f19b54ab3.webm,0.0146,1.02,,,
8093,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bfb013a-ab53-491c-8981-a469dc727896.webm,0.9871,0.3715192743764172,,,
8094,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bfbddb4-fa42-4370-97a4-77341feb34a3.webm,0.9732,1.7443083900226757,,,
8095,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bfc4415-15c5-41c8-85f3-f2ddd9b75e46.webm,0.4186,5.274149659863945,,,
8096,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3bfe195c-44f1-4f42-ac5d-1873bff34b38.webm,0.1388,5.018730158730159,,,
8102,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c14556e-e214-436b-ba55-6b3682289e92.webm,0.0684,0.5108390022675737,,,
8103,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c14f862-d995-4af8-a0f8-631407cc9712.webm,0.0265,3.6843990929705215,,,
8106,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c1c779e-9c29-41ff-ac54-39dfc43e6bc6.webm,0.9914,2.6193197278911566,,,
8109,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c1eea7d-c485-413e-9ffe-a8f7292b2974.webm,0.9558,0.9606349206349206,,,
8116,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c262862-9653-4062-b53f-4f58db3dfb6d.webm,0.0585,5.400226757369614,,,
8120,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c32f4d8-cf58-4b47-9472-866d8c9ece53.ogg,0.981,1.5148299319727891,,,
8128,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c433a61-779a-4904-b145-aba8cb4bc62e.webm,0.0947,2.884126984126984,,,
8131,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c47d630-6f91-4ac2-9177-dbdde15d0472.webm,0.0204,0.9926530612244898,,,
8132,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c4893d9-6cd8-4cfe-9d36-1fa49346862a.webm,0.0687,2.931700680272109,,,
8133,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c4a44ca-1559-4cb7-bfe5-4dec644ff07e.webm,0.3743,0.4735600907029478,,,
8135,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c4ae4f1-105a-4805-9601-ad16e83db137.webm,0.9643,2.122312925170068,,,
8138,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c54cc55-9f69-43a3-9270-ab88fe6f47cb.webm,0.0489,4.080136054421769,,,
8140,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c55ecc8-253f-4f60-8739-c0ea10a976cd.webm,0.055,1.08,,,
8141,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c561ae4-40c8-4546-955e-022c5b637e83.ogg,0.1218,2.4759183673469387,,,
8142,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c564733-b957-4219-894c-e6c74de19843.webm,0.8913,1.0928344671201815,,,
8145,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c593f37-b5bd-406d-99a7-cf1372698bff.webm,0.14,3.6653514739229034,,,
8147,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c5e4c19-4748-4ea1-a83c-9427726092fa.webm,0.0309,7.639274376417234,,,
8150,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c6797d2-bfbe-47eb-b92b-28a96dc145ac.webm,0.9898,1.3601814058956916,,,
8154,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c6c78e1-37b4-4ccd-b74f-90e69d03aa7b.webm,0.9969,1.087482993197279,,,
8160,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c758235-c0c1-44b1-9d58-a5087cfd2fe7.webm,0.9952,0.7068934240362812,,,
8161,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c7998c5-5bc9-4854-9dfe-0d6ef4d88449.webm,0.9566,1.3287528344671202,,,
8166,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c8e3e5a-d6f1-44c1-9b24-6686735ea2cc.webm,0.1709,3.2278004535147398,,,
8169,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c95ac26-b4b5-497f-a324-474595f02625.webm,0.9895,0.9005442176870748,,,
8170,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c972e12-912b-4f15-97f5-c52de2ed4f36.webm,0.9913,2.652562358276644,,,
8171,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3c974135-8f4f-45e4-a200-5abfb066da05.webm,0.522,1.1188208616780044,,,
8175,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ca2ca4e-0fb7-42fa-b1a0-1396e5487af6.webm,0.0458,1.132834467120181,,,
8176,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ca3b21e-1c98-44e7-8ea8-351c4cdf48c7.webm,0.8584,0.3250793650793651,,,
8188,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cb8dcb1-ff03-4ab3-8dd3-26446a495a2b.webm,0.9795,1.7114739229024942,,,
8189,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cbb5093-53f6-45a7-8bbc-ea87c51dc88c.webm,0.5641,1.3349206349206348,,,
8191,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cbd8ba3-7534-478f-904b-1c32eaed41d5.webm,0.016,5.194739229024943,,,
8192,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cbde047-aa97-4a64-8f9e-4dc45d227cf0.webm,0.6826,0.9054875283446712,,,
8194,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cc2a34e-069a-46f2-a313-3153c1a79439.webm,0.3271,0.0928798185941043,,,
8197,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cc77934-fd8e-4725-881a-5555c0bc726a.webm,0.6491,3.414875283446712,,,
8201,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ccf6dc6-d311-4e8b-9838-722d0a833518.webm,0.0511,2.011201814058957,,,
8209,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ce8d00a-40b5-4c7a-93bc-7575243b1835.webm,0.7685,0.9065759637188208,,,
8212,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ceeb126-9dcc-44b4-a62f-72b528abb3f1.webm,0.0173,1.02,,,
8215,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cf97714-a691-453c-8581-881638438ff5.wav,0.7987,1.088480725623583,,,
8216,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3cfb38cc-83d7-4406-b743-ef86931e0def.webm,0.5912,1.304580498866213,,,
8217,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d03712a-926c-48c1-a04c-0c1a31c142fe.webm,0.9989,0.910702947845805,,,
8220,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d09d674-2bfb-4cff-998e-f45f43684c41.webm,0.4059,0.6988208616780045,,,
8224,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d0d8235-9b03-4e1d-b43f-0c92f1e350de.webm,0.994,0.6340136054421769,,,
8225,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d0eafce-44ab-40e1-b584-aa882fd10b24.ogg,0.6078,3.935374149659864,,,
8230,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d15cd63-93d3-49f5-8c9a-aa8b8ef77d7c.ogg,0.017,0.2554195011337868,,,
8231,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d170505-49ec-40d0-b158-ef5e879673de.webm,0.0808,0.3069841269841269,,,
8234,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d1d6704-f076-4fdf-9e9d-83894de99b46.webm,0.9964,0.8591383219954648,,,
8238,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d326be0-622d-46cf-89f8-2e021bf17220.webm,0.0047,1.02,,,
8239,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d399b4b-08d1-41c8-a81f-4f844d511191.webm,0.0119,2.2123809523809523,,,
8242,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d3e7e3e-c89a-4c9a-a259-58c648c2da2c.webm,0.089,0.6953287981859411,,,
8245,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d4437cb-f041-4d26-bc96-0f178cb26306.wav,0.0425,3.5169160997732427,,,
8248,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d476e53-144a-482a-9f3e-e3974b998035.webm,0.0063,4.910294784580499,,,
8250,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d4a9cc4-3488-4e1c-a05e-d86c091a05e5.ogg,0.0667,1.5698866213151927,,,
8251,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d4c0215-29ac-4dc5-b653-ec58e213fd7e.webm,0.1184,1.86,,,
8252,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d4d82bd-47af-43ce-8cb8-2b67e6d641c6.webm,0.9847,0.603718820861678,,,
8256,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d56f485-9f2b-47bd-b12a-56e5c44f7dc0.ogg,0.0955,0.9650793650793652,,,
8261,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d6461d9-33af-4ce3-b9f0-65afebf511d8.webm,0.4206,0.4526077097505669,,,
8262,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d651732-33c2-4b85-ad88-e982eac0efea.webm,0.98,1.6522902494331069,,,
8264,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d6b5816-a851-4126-ac4d-cfc1e6864896.webm,0.7741,1.0946485260770975,,,
8266,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d6d75ea-879e-49db-8596-1b29f633a6e4.webm,0.9162,1.022403628117914,,,
8268,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d72ae51-3d1b-4ebf-bfed-81e49dfb66ea.webm,0.992,1.1106122448979592,,,
8276,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d810aed-03c5-4fde-966c-f2bd5922aade.webm,0.6184,1.4671201814058956,,,
8278,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d839db1-a81f-4d4f-8fab-2c5511679402.webm,0.839,0.6645804988662132,,,
8280,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d86573c-9cd1-4073-9e97-e487a5ae17c9.wav,0.1036,2.048027210884354,,,
8281,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d86993e-7227-4b1c-9c60-59616185e202.webm,0.0838,0.3482993197278911,,,
8288,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d8ffbb3-cde3-494a-9c86-4ca3198479a9.webm,0.004,0.6054875283446712,,,
8289,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d91d96d-ccfa-42a1-830d-569ad49d9161.webm,0.0472,0.9988208616780044,,,
8292,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d9306d7-9487-4ded-94d1-f17216fa9194.wav,0.0154,1.8541496598639453,,,
8293,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d958c18-8b9e-438b-b6ec-4a4c253ede66.webm,0.9946,1.4217233560090703,,,
8294,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d9989da-a4a4-4080-8ba8-a8eb8d837b69.webm,0.1769,2.5070748299319727,,,
8295,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d9a5d55-66ca-4e38-ba6c-a064ce06d544.webm,0.3104,5.424807256235828,,,
8296,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d9a9b8d-3543-444b-9732-63cab4951f17.webm,0.0245,5.915238095238095,,,
8297,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3d9dbe41-a5c3-4290-bc1e-d790eef96c20.webm,0.0068,0.2169160997732426,,,
8302,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3daa3dd0-e920-46a8-bca5-2a7f728998d7.webm,0.9845,1.91578231292517,,,
8311,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3dc4fb2d-0f8c-4839-99fc-c418f97946ed.webm,0.9951,2.040498866213152,,,
8317,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3dd15615-e5c0-4653-a805-7385ba739e19.webm,0.9948,1.4053061224489796,,,
8319,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3dd54737-5d02-44f4-a984-dadb295f6744.webm,0.4312,1.9574603174603176,,,
8322,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3dd9a22c-93e2-4997-a616-9005653841dd.wav,0.9606,2.071836734693877,,,
8323,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3dd9e915-bfb9-43d1-b037-d6fbc482d590.webm,0.0566,9.9,,,
8327,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3de2cadb-31b5-4be8-b433-5f3c36342c4a.webm,0.7363,1.5376417233560091,,,
8328,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3de45f48-1c33-432d-9da5-745fddf9e00b.webm,0.0188,5.985986394557823,,,
8329,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3de70653-80a7-458c-bf93-5dba5aa14511.webm,0.7193,3.031836734693877,,,
8330,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3de9d2e6-6ec3-42de-8e86-aaba7589bc0d.webm,0.4581,2.046530612244898,,,
8331,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3decc9e5-6185-409a-9753-39f7230c79f3.webm,0.0271,9.9,,,
8333,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ded3a40-adfe-4abb-a4b4-790c694e833a.webm,0.1172,0.5108390022675737,,,
8335,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3defafd2-7407-4bcf-b698-d1c9a09ce659.wav,0.1582,9.984036281179138,,,
8339,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3df5819e-085d-4a26-b8b3-63978864b4c5.webm,0.0257,7.658140589569161,,,
8342,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e030a3d-34ea-4715-baff-faf511db4359.webm,0.0062,0.4179591836734694,,,
8343,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e03efef-f5b4-49d6-9c1f-34fe7218dcfb.webm,0.0187,0.2746031746031746,,,
8346,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e069ff4-0df5-4b33-b4c0-942ad1327065.webm,0.8,0.4876190476190476,,,
8352,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e0da824-8543-4b33-a4f0-e9a5dda720b8.webm,0.7671,2.2208163265306125,,,
8353,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e0ebd93-096e-4669-916f-2787a34fa11b.webm,0.0228,0.4307482993197279,,,
8363,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e252981-72dc-4814-a630-dc139eacff09.wav,0.8759,0.8793650793650793,,,
8369,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e30b5e4-ee1e-4614-a239-5c0c58b63815.webm,0.6842,2.593106575963718,,,
8376,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e3f4c10-f159-4dcd-8fe6-831ffc672ad4.webm,0.8244,1.913832199546485,,,
8378,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e42c9d4-6c5c-4c3b-895d-887a85e14103.webm,0.0031,0.2226757369614512,,,
8382,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e48a398-e292-45c8-a9ae-9b656a78f564.webm,0.0212,0.8710657596371882,,,
8383,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e48d239-b9e7-4dc1-b95a-4decd73e6dc2.webm,0.1114,2.5313378684807257,,,
8385,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e4c6e49-a4f5-4854-8b60-17213e37d543.webm,0.02,8.136780045351474,,,
8397,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e5c6df7-1588-4736-9cce-66a6b4708e2b.webm,0.0566,2.4941950113378684,,,
8398,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e603e19-fab2-4908-9d8b-e3e16ebdd829.webm,0.3207,0.4179591836734694,,,
8402,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e69bd9f-7fd0-416e-8de3-e006f9e0c616.wav,0.0717,9.066666666666666,,,
8403,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e6aaba1-6d80-4950-9bf7-05817db54eee.wav,0.945,2.512562358276644,,,
8405,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e6e88ed-a784-4f74-9880-bf9ba7591114.webm,0.3744,2.217324263038549,,,
8406,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e725b85-bcf8-44f5-a3cd-74e022010a3e.ogg,0.5645,4.976598639455783,,,
8407,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e77bc27-e278-4417-8eb4-d388c5807f04.webm,0.9635,2.458140589569161,,,
8409,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e789a86-1733-4f18-b351-114b0e9d1ff2.webm,0.0149,0.3250793650793651,,,
8412,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e7c57bc-d5f8-41f8-aace-d111f010ce0e.webm,0.9601,1.8100226757369613,,,
8413,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e7cfdf4-1fca-4571-9c1f-ee20b9a82304.webm,0.018,1.6082539682539685,,,
8418,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e82091b-3634-4111-8c6b-06cd6caddc2c.webm,0.0062,3.657868480725624,,,
8422,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e872d8f-5b7f-4a75-b26a-3268217556e0.wav,0.197,10.022902494331063,,,
8425,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e92bcd4-8aba-4474-9a32-3f50b0017382.webm,0.9913,1.162312925170068,,,
8429,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e9e6e5c-bee0-484e-b833-64e03d580800.webm,0.9947,0.8910657596371883,,,
8430,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3e9edb8e-6ebd-429f-b96b-39f44a35f060.webm,0.9934,1.3291156462585034,,,
8433,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ea4f7c1-554a-4519-9adb-b51230ca4447.webm,0.1951,3.356235827664399,,,
8434,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eab321b-3fb2-4fec-8c41-5cf72adb5fc4.webm,0.0496,5.940544217687075,,,
8435,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eac7035-6848-435f-a103-f4da8f00a182.webm,0.0225,1.2387755102040816,,,
8439,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eb03775-7af6-455a-b1fa-b0b52a44b2a9.webm,0.8799,2.153560090702948,,,
8443,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eb3d263-ac2a-4910-9e33-badcea5792a3.webm,0.1036,0.4411791383219954,,,
8444,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eb55323-3399-49fb-a798-456365654f3c.webm,0.1183,1.5103401360544215,,,
8448,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3eb915b9-807d-47ec-8de4-6a9862195d16.webm,0.1906,1.575736961451247,,,
8450,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ebbf7b7-931b-41c5-b0a6-a71b2b1fe65e.webm,0.0254,0.0928798185941043,,,
8452,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ebd7d1d-9b7d-4a9f-804d-e82e821c3225.webm,0.009,0.4163718820861678,,,
8455,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ec290ee-5dfa-4674-a258-c87571b08959.ogg,0.9564,3.525714285714286,,,
8457,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ec4e48b-d422-4553-a605-1aeffdc9c166.webm,0.9853,1.7731972789115646,,,
8459,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ecb1d8a-f4a1-48bb-bc21-62a59e154c7c.webm,0.0125,6.252063492063492,,,
8461,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ecdb064-6a40-4b9b-8e79-7f79aef45576.ogg,0.5638,1.1579138321995466,,,
8463,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ecfeae9-b083-45f3-b67c-f4a797e5fc93.webm,0.1747,5.838231292517007,,,
8464,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ed2036a-8a4f-4b7a-b1fe-c5e22e6c9789.webm,0.0215,0.7896598639455782,,,
8466,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ed5641c-6d4c-4ae9-bb37-7aa69eac6e92.webm,0.4432,4.458684807256236,,,
8468,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ed6ce8a-95c9-4efe-8ddf-7178fef61058.webm,0.0195,1.2189569160997733,,,
8469,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ed7e15a-96af-4ecc-9f5a-ad929daaba1d.webm,0.9964,1.4735147392290249,,,
8470,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3edb4a67-a333-4808-9c3c-77c89aa81ca6.webm,0.0049,0.4627210884353741,,,
8473,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ee341dc-1db2-4238-a440-5df791e25ab6.webm,0.0071,0.2919727891156463,,,
8476,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/3ee4b4f8-9244-488f-bc1a-cfb1994fab27.webm,0.0155,7.848843537414966,,,
